Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
231012PVHJU0N9,Completed,SPEPH03324517187A,Standard Local-SPX Express,pickup,2023-10-17 13:19,2023-10-18 15:24,2023-10-12 13:09,2023-10-12 13:19,PLAIN MIDI SKIRT 22-30 INCHES (WITH & WITHOUT SLIT),"WHITE,NO SLIT",149,149,1
231012PXA9PW4T,Completed,SPEPH03360001675A,Standard Local-SPX Express,pickup,2023-10-24 13:41,2023-10-14 12:18,2023-10-12 13:41,2023-10-12 13:41,TWEED COORDS/DRESS CHECKOUT (16-25 sets),,5,5,1
231012Q3KHNMT0,Completed,787422773529,Standard Local-J&T Express,pickup,2023-10-24 15:25,2023-10-23 12:30,2023-10-12 15:15,2023-10-12 15:25,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
231012QD6CNR0W,Completed,SPEPH03139397426A,Standard Local-SPX Express,pickup,2023-10-24 18:17,2023-10-23 14:30,2023-10-12 18:07,2023-10-12 18:17,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,XS-M (21-28 inches)",290,290,1
231012QFUK7133,Completed,787408042228,Standard Local-J&T Express,pickup,2023-10-20 18:55,2023-10-20 12:00,2023-10-12 18:55,2023-10-12 18:55,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231012QSH9TT6T,Completed,787375399989,Standard Local-J&T Express,pickup,2023-10-20 21:48,2023-10-14 13:41,2023-10-12 21:48,2023-10-12 21:48,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231013S16PKQPH,Completed,SPEPH03828689817A,Standard Local-SPX Express,pickup,2023-10-21 09:48,2023-10-17 13:17,2023-10-13 09:38,2023-10-13 09:48,10 PCS ZARA STRAPPY BUNDLE (RANDOM COLORS/FREESIZE),,400,400,1
231013S6J8V8YV,Completed,SPEPH03830050289A,Standard Local-SPX Express,pickup,2023-10-16 11:24,2023-10-17 13:17,2023-10-13 11:14,2023-10-13 11:24,ZARA KNITTED TUBE TOP,"Black,FREESIZE (S-L)",69,69,1
231013SA6G87T9,Completed,787422966324,Standard Local-J&T Express,pickup,2023-10-28 12:29,2023-10-23 12:30,2023-10-13 12:19,2023-10-13 12:29,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL (29-34 inches)",290,290,1
231013SA6G87T9,Completed,787422966324,Standard Local-J&T Express,pickup,2023-10-28 12:29,2023-10-23 12:30,2023-10-13 12:19,2023-10-13 12:29,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Skirt,L-XL (29-34 inches)",290,290,1
231013SEWATSHP,Completed,787407985372,Standard Local-J&T Express,pickup,2023-10-21 13:43,2023-10-20 12:00,2023-10-13 13:43,2023-10-13 13:43,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231013SFUTBNJ5,Completed,SPEPH03781163758A,Standard Local-SPX Express,pickup,2023-10-21 14:10,2023-10-18 15:23,2023-10-13 14:00,2023-10-13 14:10,10 PCS ZARA STRAPPY BUNDLE (RANDOM COLORS/FREESIZE),,400,400,1
231013SRKCUK5X,Completed,787402578170,Standard Local-J&T Express,pickup,2023-10-21 16:36,2023-10-18 12:34,2023-10-13 16:36,2023-10-13 16:36,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231013T2MQA21S,Completed,SPEPH03590544904A,Standard Local-SPX Express,pickup,2023-10-21 19:46,2023-10-17 13:17,2023-10-13 19:36,2023-10-13 19:46,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231013T3U5HHCG,Completed,SPEPH03316075892A,Standard Local-SPX Express,pickup,2023-10-25 20:08,2023-10-17 13:17,2023-10-13 19:58,2023-10-13 20:08,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Skirt,XS-M (21-28 inches)",290,290,1
231013T97XYVDS,Completed,787422814021,Standard Local-J&T Express,pickup,2023-10-25 21:44,2023-10-23 12:30,2023-10-13 21:34,2023-10-13 21:44,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
231013TAD1BDM8,Completed,787398133404,Standard Local-J&T Express,pickup,2023-10-21 22:05,2023-10-18 12:34,2023-10-13 21:55,2023-10-13 22:05,10 PCS ZARA STRAPPY BUNDLE (RANDOM COLORS/FREESIZE),,400,400,1
