Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
24070956UK67Q3,Completed,SPEPH049498468827,Standard Local-SPX Express,pickup,2024-07-17 07:06,2024-07-11 12:12,2024-07-09 07:06,2024-07-09 07:06,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BROWN/BLACK SHORTS,L-XL (29-34 inches)",290,290,1
2407095M6V1KGR,Completed,788949411047,Standard Local-J&T Express,pickup,2024-08-01 11:15,2024-07-19 14:08,2024-07-09 11:05,2024-07-09 11:15,FREEBIES FOR BUYERS ONLY,,5,5,1
2407095WNAV7ND,Completed,SPEPH041967948537,Standard Local-SPX Express,pickup,2024-08-01 14:04,2024-07-11 12:12,2024-07-09 13:54,2024-07-09 14:04,ASSORTED TOPS LINK FOR BUYERS,,10,10,1
2407095YK9GGBM,Completed,SPEPH043038424137,Standard Local-SPX Express,pickup,2024-07-17 14:38,2024-07-11 12:12,2024-07-09 14:28,2024-07-09 14:38,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,XS-M (21-28 inches)",290,290,1
2407096BVAK1V8,Completed,SPEPH042279462327,Standard Local-SPX Express,pickup,2024-08-01 18:18,2024-07-11 12:12,2024-07-09 18:08,2024-07-09 18:18,FREEBIES FOR BUYERS ONLY,,5,5,1
2407096MA73SW6,Completed,P17165CZ706AQ,Standard Local-Flash Express,pickup,2024-08-01 20:49,2024-07-11 14:25,2024-07-09 20:39,2024-07-09 20:49,FREEBIES FOR BUYERS ONLY,,5,5,1
2407096RQ092WU,Completed,PH249834567153F,Standard Local-SPX Express,pickup,2024-08-01 22:08,2024-07-11 12:12,2024-07-09 21:58,2024-07-09 22:08,FREEBIES FOR BUYERS ONLY,,5,5,1
2407096SD0279D,Completed,788939121911,Standard Local-J&T Express,pickup,2024-08-01 22:20,2024-07-11 13:56,2024-07-09 22:10,2024-07-09 22:20,FREEBIES FOR BUYERS ONLY,,5,5,1
2407107160X10R,Completed,788939740059,Standard Local-J&T Express,pickup,2024-08-02 00:30,2024-07-11 13:56,2024-07-10 00:29,2024-07-10 00:30,FREEBIES FOR BUYERS ONLY,,5,5,1
2407107Y8W704X,Completed,SPEPH046962851937,Standard Local-SPX Express,pickup,2024-07-18 09:38,2024-07-11 12:12,2024-07-10 09:28,2024-07-10 09:38,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White Shorts,XS-M (21-28 inches)",290,290,1
240711AQ06H0CP,Completed,788936750193,Standard Local-J&T Express,pickup,2024-07-12 11:48,2024-07-11 14:55,2024-07-11 11:38,2024-07-11 11:48,50ML RESELLER PACKAGE ANNEY PERFUME,,760,760,1
