Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
230607RCM3BGPW,Completed,SPEPH037521713296,Standard Local-SPX Express,pickup,2023-06-20 20:06,2023-06-09 15:48,2023-06-07 19:56,2023-06-07 20:06,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Pink Short,L-XL",290,290,1
230607RDHEQ65W,Completed,SPEPH038696849786,Standard Local-SPX Express,pickup,2023-06-20 20:23,2023-06-08 15:41,2023-06-07 20:12,2023-06-07 20:23,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,s-M",290,290,2
230607RPHPPNBC,Completed,SPEPH034141206936,Standard Local-SPX Express,pickup,2023-06-20 22:54,2023-06-09 15:47,2023-06-07 22:54,2023-06-07 22:54,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black&White Short,L-XL",290,290,1
230607RQJ1DAVR,Completed,786540909032,Standard Local-J&T Express,pickup,2023-06-20 23:22,2023-06-09 14:14,2023-06-07 23:12,2023-06-07 23:22,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Khaki Skirt,L-XL",290,290,1
230607RQJ1DAVR,Completed,786540909032,Standard Local-J&T Express,pickup,2023-06-20 23:22,2023-06-09 14:14,2023-06-07 23:12,2023-06-07 23:22,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL",290,290,1
230608RVYKK1DW,Completed,SPEPH035730503456,Standard Local-SPX Express,pickup,2023-06-21 00:59,2023-06-13 15:14,2023-06-08 00:49,2023-06-08 00:59,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Skirt,s-M",290,290,1
230608RW1W0P04,Completed,SPEPH031632331046,Standard Local-SPX Express,pickup,2023-06-21 01:00,2023-06-08 15:41,2023-06-08 00:50,2023-06-08 01:00,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Skirt,L-XL",290,290,1
230608T90JGDMT,Completed,786540868667,Standard Local-J&T Express,pickup,2023-06-21 14:07,2023-06-09 14:14,2023-06-08 13:57,2023-06-08 14:07,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Shorts,L-XL",290,290,1
230608TC96TY0J,Completed,786542855682,Standard Local-J&T Express,pickup,2023-06-21 15:05,2023-06-09 14:14,2023-06-08 14:55,2023-06-08 15:05,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL",290,290,1
230608TM2ECA7M,Completed,786542870737,Standard Local-J&T Express,pickup,2023-06-21 17:19,2023-06-09 14:14,2023-06-08 17:15,2023-06-08 17:19,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black&White Skirt,S-M",290,290,1
